gene,log2FC,mean_case,mean_ctrl,t,p,padj,log2FC_GSE121212,replicated,log2FC_AD,axis,psoriasis_specificity
EFNB2,-1.264823292384698,3.3264153601561257,4.591238652540824,-26.483677732202295,1.5518559740262703e-61,1.4239715465370684e-59,-1.2693483067838311,True,-0.19698413187919606,silenced_down,-1.067839160505502
SYT8,-3.1912787780933893,1.735457229474853,4.926736007568242,-26.222060698136428,1.543238611333847e-61,1.4239715465370684e-59,-2.093701157978199,True,-1.422787566504378,silenced_down,-1.7684912115890112
TMC5,1.8237590445118488,2.644483033947183,0.8207239894353343,27.980197751091268,1.9868662652828085e-61,1.8119488977563773e-59,1.9955435609906216,True,1.5205824040299918,inflammatory_up,0.303176640481857
UBE2L6,1.3455374541301355,6.360458328843953,5.014920874713818,26.150182552968133,2.3737359102003345e-61,2.1385202609168467e-59,1.6495968657655364,True,0.8514805879519676,inflammatory_up,0.4940568661781679
MATN2,-1.3129497136260713,3.816293053326335,5.129242766952406,-27.968315150585433,2.9933479150593045e-61,2.6804889612865396e-59,-1.0905949699836013,True,-0.5855231692837597,silenced_down,-0.7274265443423116
KRT6C,3.1373583195031625,11.315183597691563,8.1778252781884,28.012232559431332,3.153016119368294e-61,2.7898562270481957e-59,6.922193649788399,True,5.7967181278050735,inflammatory_up,-2.659359808301911
ANKFN1,-1.0565380467160916,0.36801219457815176,1.4245502412942435,-28.51434346112285,3.642488919443903e-61,3.203881525889563e-59,-1.8121657630908803,True,-0.7916070018981021,silenced_down,-0.26493104481798957
CLDN8,-1.7497180752082035,0.9907568059328018,2.7404748811410053,-25.842370503791972,4.124370437012615e-61,3.606398032128972e-59,-2.888180829226783,True,-1.9313294987357024,silenced_down,0.18161142352749882
SPRR1B,3.6188287154221923,11.290057235807796,7.671228520385603,29.93087812701089,4.701333223483625e-61,4.086860723221291e-59,4.121093923211232,True,3.16146964315143,inflammatory_up,0.4573590722707621
C20orf24,1.0631670929363848,5.774026346152909,4.710859253216524,25.782156882516226,5.700352755252178e-61,4.9264967271409086e-59,1.1600935062148778,True,0.6557111894236987,inflammatory_up,0.4074559035126861
CFB,1.5883509385943202,4.567333879936548,2.978982941342228,25.910731695660708,6.799040976185196e-61,5.808491040861662e-59,0.5501201763303064,True,0.37369406196419497,inflammatory_up,1.2146568766301251
GPR68,1.5750692773157953,4.1039243914639965,2.528855114148201,26.278699595229707,7.823075843915333e-61,6.607387637488717e-59,2.362356007737784,True,1.4673183029121368,inflammatory_up,0.10775097440365844
FCHSD1,2.034270936170893,5.273625810430394,3.239354874259501,27.60717598476741,1.0378217540001168e-60,8.715943713678946e-59,2.467676302222964,True,1.1091471510081403,inflammatory_up,0.9251237851627527
STAT1,1.819079104690437,6.218498877229611,4.399419772539174,26.198125115884146,1.407369701991682e-60,1.1753118325902446e-58,1.7130603276861658,True,0.6354575975647876,inflammatory_up,1.1836215071256495
AQP9,-2.2150828988192908,1.5285332413964603,3.743616140215751,-27.84451155254217,1.557792498543787e-60,1.2936639939024243e-58,-2.75289661037648,True,-2.005676095867213,silenced_down,-0.2094068029520777
LTB4R,1.3226744866653863,5.602454574630911,4.279780087965524,25.55864945812161,1.8395076266353566e-60,1.5191267149963655e-58,1.1964299939344105,True,0.8269005170455532,inflammatory_up,0.4957739696198331
TMEM132C,-1.2059544751548248,0.6418739937645839,1.8478284689194087,-25.614237497853143,2.505257443443349e-60,2.0461896646585373e-58,-1.09890170823746,True,-0.6405502513829714,silenced_down,-0.5654042237718534
EHF,1.868767999406984,6.533224744275142,4.664456744868158,25.460316766424356,4.365424082401485e-60,3.54601251283596e-58,2.2587480027942917,True,1.3683322391450332,inflammatory_up,0.5004357602619507
PRDM1,1.353884648283243,3.781347954861187,2.427463306577944,26.904158330756033,4.6751318727941987e-60,3.776947570059009e-58,0.8658369044261631,True,0.39890511348188973,inflammatory_up,0.9549795348013532
RGS20,1.335905294495671,2.144588453735584,0.8086831592399129,26.551151748754165,7.240981735728959e-60,5.818226675762756e-58,1.7529755410735386,True,1.4864620737375334,inflammatory_up,-0.15055677924186228
HK2,1.4966156724077302,4.428229203233144,2.931613530825414,26.284580456175945,7.425914257065106e-60,5.9030061727953375e-58,1.6945076796429177,True,0.8468182343617929,inflammatory_up,0.6497974380459373
KIF20A,1.3700605087245035,2.569498790348248,1.1994382816237446,25.27227619228223,8.935934257879622e-60,7.065567167201096e-58,1.43249709606514,True,0.7433039742686285,inflammatory_up,0.626756534455875
GZMB,2.450314415276036,3.1848792491468667,0.7345648338708307,27.61813842973242,9.613431377742676e-60,7.56104007566904e-58,1.6270892040267613,True,0.8852702524029958,inflammatory_up,1.56504416287304
ULBP2,1.2553000499255584,2.015525177974669,0.7602251280491107,25.380130341994814,1.9431293808817315e-59,1.5202430656214177e-57,1.2836380645997285,True,0.9355185214052822,inflammatory_up,0.3197815285202762
ATP12A,3.625467128221787,5.559835824305524,1.934368696083737,25.379062135604457,1.9862520521243406e-59,1.545844856273734e-57,4.912548109540999,True,2.124445411962048,inflammatory_up,1.5010217162597388
FAM189A2,-1.561070725366981,1.5950636097964415,3.1561343351634226,-25.75652499125585,2.143280431799577e-59,1.6593678968073286e-57,-2.166442616256118,True,-0.9281024685526678,silenced_down,-0.6329682568143133
MELK,1.31841456872742,2.4241359409921386,1.1057213722647186,25.109181962869993,3.1776557450805647e-59,2.447453505213606e-57,1.3894270454508009,True,0.9775236668517069,inflammatory_up,0.34089090187571314
C17orf96,1.4623810198269631,2.547963666600878,1.0855826467739147,27.792202235182256,3.694576280207268e-59,2.8309214641897444e-57,2.1016787508184254,True,1.8583743710673652,inflammatory_up,-0.39599335124040214
S100A7,7.833076116409313,13.564332068442317,5.731255952033004,39.48102894672189,4.176624327676315e-59,3.183872852867099e-57,8.384089635714261,True,6.484291397545971,inflammatory_up,1.3487847188633415
PLA2G4B,1.8128929755820828,5.6284399553218645,3.8155469797397816,26.27514227420327,6.098412785300799e-59,4.555422414748561e-57,1.0754987038965782,True,0.6174297560672823,inflammatory_up,1.1954632195148005
KCNMB4,-1.3113188767309045,1.516868527939917,2.8281874046708215,-26.591906892135455,7.030612361710621e-59,5.225502637841419e-57,-1.7791639787259061,True,-0.9699804656107984,silenced_down,-0.3413384111201061
THRA,-1.2989371802951797,3.178220912572147,4.4771580928673265,-26.204095663421203,9.4641717898067e-59,6.964599685914684e-57,-1.239337231606033,True,-0.6751750685584543,silenced_down,-0.6237621117367254
TGM3,2.369854224656649,7.916143049516101,5.546288824859452,26.664043104869585,9.863320900499285e-59,7.222574639700585e-57,2.2309894543550826,True,1.4617723312764284,inflammatory_up,0.9080818933802206
PARP9,1.601403526336017,3.788050379594342,2.186646853258325,25.153057528266224,1.6170748900211864e-58,1.1725764995202408e-56,2.2962379868268012,True,1.7291776376018229,inflammatory_up,-0.12777411126580596
SLC6A14,3.4913290871658322,5.071416440839028,1.5800873536731954,30.561073895412147,2.3158663771334938e-58,1.671133674567446e-56,4.5927191639572165,True,1.5001527579496234,inflammatory_up,1.9911763292162088
CDCA5,1.0390144869651394,2.69271599878974,1.6537015118246006,24.718008538839424,2.3632596965385423e-58,1.6970944632389097e-56,0.9893919745647048,True,0.645037578330605,inflammatory_up,0.3939769086345344
CDC25B,1.2781400599532993,4.651899928468291,3.3737598685149917,25.14863347667769,2.426933259028436e-58,1.7344405238200817e-56,1.2712572050637014,True,1.3006828582969527,inflammatory_up,-0.02254279834365347
ARG1,2.2384976499631373,7.628970913113551,5.3904732631504135,25.06183463477096,3.0031746348186805e-58,2.135989997444004e-56,1.839717269779391,True,-0.1678701202794839,inflammatory_up,2.406367770242621
CHP2,-2.508119349607469,3.5315126356468376,6.039631985254307,-28.422446680288093,4.350544643428601e-58,3.064969010642946e-56,-2.311010001278982,True,-1.5267067729410382,silenced_down,-0.9814125766664308
KLK10,2.1807347687164746,6.460153846635403,4.279419077918928,24.635718266182757,5.2114270554838564e-58,3.654144489611676e-56,1.9038060082651924,True,0.8302839625350842,inflammatory_up,1.3504508061813905
CCND1,-1.337207043685364,5.079186060863036,6.4163931045484,-26.591946847985874,5.929159193898582e-58,4.137885043065842e-56,-1.8971232657396913,True,-1.2337048767793233,silenced_down,-0.10350216690604075
NIPAL4,1.084486471234122,5.722071147614867,4.637584676380745,25.65367202790989,7.031049137109538e-58,4.861234670843409e-56,0.587127471766351,True,0.23212165023075748,inflammatory_up,0.8523648210033645
MAPRE3,-1.033124475536301,3.280465168378833,4.313589643915134,-24.56198149474053,7.115163971875604e-58,4.893301385085014e-56,-0.9928778826269489,True,-0.6063525315756975,silenced_down,-0.4267719439606035
TMPRSS11D,3.8969965108041404,4.017347754673568,0.12035124386942743,37.230408730551765,8.473771859281776e-58,5.778101774689156e-56,5.339474272633573,True,1.2310133164772634,inflammatory_up,2.665983194326877
FOXE1,1.6801441019748422,2.302731853663304,0.6225877516884619,27.812928068025897,9.087998317049737e-58,6.168634474107048e-56,2.6158931146713793,True,1.1555907592074144,inflammatory_up,0.5245533427674278
ID4,-1.7015396194571548,3.313729601832811,5.015269221289966,-25.734862708228093,9.652823828457909e-58,6.522237555001219e-56,-2.3208853859816827,True,-1.60272946423013,silenced_down,-0.09881015522702485
CDC20,1.5245426045991022,3.8363933019351184,2.3118506973360162,24.381501628468982,1.1544866179692575e-57,7.765359084214032e-56,1.329412043339615,True,0.8238604989303262,inflammatory_up,0.700682105668776
PRKCQ,1.3499194317008771,1.8163024199549647,0.4663829882540875,29.07095085843483,1.393579620238523e-57,9.28948926226262e-56,2.4360524191148025,True,0.8540993771473295,inflammatory_up,0.4958200545535476
TNFRSF21,1.265117735238873,4.244666352119193,2.97954861688032,24.769645198058136,1.582240621900823e-57,1.0500003055605239e-55,2.4808871217081827,True,2.3066071622672166,inflammatory_up,-1.0414894270283437
HSD11B1,-2.724503239846644,1.565560926388379,4.290064166235023,-24.45949970001379,2.770592982420197e-57,1.8223391452954083e-55,-3.549070150523585,True,-3.0683430167824732,silenced_down,0.343839776935829
GNA15,1.3937911747120726,5.922642257510811,4.528851082798738,24.271962006695595,3.1919046332543315e-57,2.0810378233914755e-55,1.2852225445375698,True,0.9531658837951573,inflammatory_up,0.44062529091691527
KRT6B,2.7474305047503744,11.629084076000606,8.881653571250231,25.265409312305128,4.263555807746626e-57,2.7436258477122768e-55,3.811038179836477,True,2.4986716552894466,inflammatory_up,0.24875884946092786
EDIL3,-1.4095027239513975,1.4742835046254286,2.883786228576826,-24.106273231883304,5.072137851988168e-57,3.23593687424052e-55,-2.5152496675801803,True,-1.6743804439870065,silenced_down,0.26487772003560894
LTF,4.816628676835696,6.064340100911907,1.2477114240762113,26.122268514146338,6.489247282169357e-57,4.122335933737072e-55,4.423815999804067,True,4.5826777014467455,inflammatory_up,0.23395097538895016
CKMT1B,1.3908326735274077,7.359080541502023,5.968247867974616,25.199273622883446,8.752286831300274e-57,5.512828124884685e-55,1.4317148872274554,True,0.8204971813062611,inflammatory_up,0.5703354922211465
LMNB1,1.1425564071154724,4.034468546853479,2.891912139738007,24.122131251895247,1.099939460148087e-56,6.898987373460469e-55,0.912074138634539,True,0.599646954890968,inflammatory_up,0.5429094522245044
CRYAB,-1.5609246840217734,5.828002836885664,7.388927520907437,-24.866623029306883,1.2173592041313744e-56,7.603380071181882e-55,-1.22991151778196,True,-1.0236109115904286,silenced_down,-0.5373137724313448
SPRY2,-1.0941742562787908,2.6828403165173262,3.777014572796117,-25.05907464466559,1.5308032612397535e-56,9.521083882146e-55,-1.5753567058072666,True,-0.7315110239132716,silenced_down,-0.36266323236551923
HS3ST6,-2.748750898664313,2.2131482407174774,4.96189913938179,-24.644762188014496,1.7476012756161914e-56,1.0824205400847785e-54,-2.464501422329442,True,-1.5891965023699175,silenced_down,-1.1595543962943955
SLC26A9,1.9765053396207208,2.882628534746341,0.9061231951256201,28.60407235196751,1.7564054664193172e-56,1.0833596372748194e-54,2.5946024121503988,True,1.2327287458548755,inflammatory_up,0.7437765937658454
DCUN1D3,1.1161461156001042,3.3887314838684826,2.2725853682683783,25.536481467195692,1.7700575686479573e-56,1.0872688329732184e-54,1.1450249199355351,True,0.6876178389548278,inflammatory_up,0.4285282766452765
GGH,1.3961996717242107,5.477440039997461,4.08124036827325,24.02212232213524,1.8699934260240494e-56,1.1439280772776745e-54,1.3205397289100294,True,0.9632183558607643,inflammatory_up,0.43298131586344635
SOX7,1.2716753647751795,4.556811858259414,3.285136493484235,25.459908865002358,2.167794021869147e-56,1.3206663170116752e-54,1.4938354421790065,True,0.9253436833331921,inflammatory_up,0.34633168144198745
MICALL1,1.0940600020085354,5.663925040530325,4.569865038521789,24.10691559809033,2.1893007137653604e-56,1.3283246983723297e-54,0.8298367782724361,True,0.3619913923212703,inflammatory_up,0.7320686096872651
FAM43A,1.7467411988426966,4.897203202840412,3.1504620039977156,24.626377480533275,3.999710589360648e-56,2.3877790325640977e-54,1.812966933230201,True,0.5670709562986076,inflammatory_up,1.179670242544089
RTN4RL1,-1.1318688040989326,1.5032651564931916,2.6351339605921242,-23.85609543074825,9.317895935989435e-56,5.518347533405696e-54,-1.7097397056283081,True,-0.7671853932760517,silenced_down,-0.3646834108228809
AURKA,1.1402808229558596,2.051015554817153,0.9107347318612935,24.231259164646215,1.01195501009691e-55,5.969329851226415e-54,1.518132565349585,True,0.6922777249156549,inflammatory_up,0.4480030980402048
C14orf132,-1.7537370355800022,2.4859899601415476,4.23972699572155,-25.606158547811102,1.1815987955183228e-55,6.94247671754145e-54,-2.814043901753654,True,-1.6512872741857683,silenced_down,-0.1024497613942339
GBAP1,1.146496750851222,5.309282962606136,4.162786211754914,25.737473519870296,1.4740162848988736e-55,8.592647872557553e-54,2.124609060073606,True,0.9516792792228828,inflammatory_up,0.1948174716283393
NFKBIZ,1.835731853625071,5.148067361261505,3.3123355076364343,24.912282879927584,1.8564316528319784e-55,1.069606841835169e-53,1.4005621557122607,True,0.46842913114272555,inflammatory_up,1.3673027224823455
UBE2C,1.1241716177276124,2.544823256954433,1.4206516392268205,23.43740803186487,2.083844795054248e-55,1.1959981806363472e-53,1.1610127940218886,True,0.6107927338756269,inflammatory_up,0.5133788838519855
WIF1,-2.6756117155672765,0.7314367913279354,3.407048506895212,-23.42712582069348,2.228335247987638e-55,1.2642825748601619e-53,-3.871872008855813,True,-2.9080103306436285,silenced_down,0.23239861507635196
TGFBI,-1.1713318592344422,6.087690163856028,7.25902202309047,-23.525681355535408,2.2428462687040305e-55,1.2676771781097115e-53,-1.6212052512175754,True,-1.0279319567034335,silenced_down,-0.14339990253100865
CYP2J2,-1.3604760432412293,1.1878524929949033,2.5483285362361325,-23.420489740112483,2.3908674172138098e-55,1.3462213695789124e-53,-2.320148914924886,True,-1.9034135804059842,silenced_down,0.5429375371647549
PPIF,1.4369171051247198,6.639462330067814,5.202545224943094,23.40733724974771,2.88792740477863e-55,1.6199638064918617e-53,1.4640345469804839,True,0.7278471975590248,inflammatory_up,0.709069907565695
CXCR6,1.3906631032218926,1.8883064484874341,0.4976433452655416,26.126601514223207,3.670666512323956e-55,2.0333950834095e-53,0.6869176666151522,True,0.4011248806363241,inflammatory_up,0.9895382225855684
CDHR1,-1.8019528425229385,4.277083265231676,6.0790361077546144,-23.640935709527046,3.735941822029097e-55,2.0568435253504642e-53,-1.9876866062699463,True,-0.7604794096810465,silenced_down,-1.041473432841892
SLC22A17,-1.2428965105552872,1.5090463104477736,2.7519428210030608,-23.4158596693977,3.927223309782285e-55,2.1541761808086224e-53,-1.1723175903923269,True,-0.41533634127073693,silenced_down,-0.8275601692845502
HYAL4,1.5801044801018693,1.976527442369078,0.3964229622672085,27.591732353444787,3.9743813202390324e-55,2.166832371618212e-53,3.373549942668649,True,0.6747517461479007,inflammatory_up,0.9053527339539686
TMEM40,1.1606531092966899,5.729542383430523,4.568889274133833,23.344858978926027,3.979449966039501e-55,2.166832371618212e-53,1.0575303156918237,True,0.35657578708417503,inflammatory_up,0.8040773222125148
VAMP2,-1.0006483955548138,5.156697072638772,6.1573454681935855,-23.732350594556134,4.7192726901446044e-55,2.5602915525182317e-53,-1.1550210155711875,True,-0.5131568616298132,silenced_down,-0.48749153392500055
CXCR4,1.4569132414074568,3.6958517856752535,2.2389385442677967,23.446635322423525,5.075438706775133e-55,2.7335650860946505e-53,2.3122771214272366,True,1.4307422974832984,inflammatory_up,0.02617094392415842
FXYD6,-1.557993407274434,2.5067540892009466,4.0647474964753805,-23.68454570754693,6.4950573678560445e-55,3.4855244683458517e-53,-0.7945939252424052,True,-0.3310377721055009,silenced_down,-1.226955635168933
