gene,log2FC,mean_case,mean_ctrl,t,p,padj
GDPD3,2.1482463919937027,5.397660474048989,3.249414082055286,32.45444144056949,1.475786451288573e-74,3.718231457356718e-72
GJB4,-3.1576236116836283,1.2475745068464246,4.405198118530053,-33.9249415895079,1.5065205722449125e-74,3.7324047177367707e-72
OASL,3.5841754287954632,4.589955328959645,1.0057799001641818,34.79460644832503,1.6483255848502226e-74,4.0167802981636984e-72
C6orf26,-2.4579237365943025,1.1436505228421008,3.6015742594364033,-35.0130175865095,1.7028621343536424e-74,4.082749294704338e-72
CLDN1,-1.8200765810792268,5.479126921297676,7.299203502376903,-32.00684018593339,5.546923722193846e-74,1.3088098592128812e-71
IL1F5,2.670024519160802,7.088950512786764,4.418925993625962,32.18693169209437,1.0292229169194402e-73,2.3905310406261684e-71
MPZL2,2.1259346081178006,5.678312555768911,3.5523779476511104,31.681580665881448,1.0677313980214921e-73,2.4418195740906893e-71
IFI27,3.552182518008186,9.2500386947807,5.697856176772515,31.722401038221047,1.7763541621414613e-73,4.0008340333686095e-71
KPNA2,1.5162996265403974,5.330186664116022,3.8138870375756246,31.570417889894543,2.2385952649257976e-73,4.966674419868952e-71
BCAR3,-1.578308586160463,1.4576846488769655,3.0359932350374286,-31.38547545838322,5.76742282617653e-73,1.2607755928105016e-70
INA,1.4999043462363126,2.0200583631668905,0.5201540169305778,31.971581042499245,7.249959487351536e-73,1.561893446079429e-70
GM2A,1.663449557172549,6.786195554476298,5.122745997303749,34.34677811854288,1.2084750631692578e-72,2.5662831162872883e-70
ARNTL2,1.8286864997300256,4.304936245203353,2.4762497454733277,32.16635936569952,1.8892464353293967e-72,3.9554434170664054e-70
PDZK1IP1,2.1368724688807585,7.902320593992677,5.765448125111918,31.006579679420312,3.1856289930155833e-72,6.576996525163424e-70
CD24,2.4575739301384774,7.8163153964416665,5.358741466303189,30.95254942709667,3.2629731053276545e-72,6.644396604204875e-70
KLK9,3.6195047869949857,6.781447986228421,3.161943199233435,33.13303160620265,3.37890600852091e-72,6.787491596846396e-70
S100A9,8.914321101645678,13.84268526386067,4.928364162214992,50.23464497985008,3.54966536988221e-72,7.03543676310654e-70
CRABP2,1.9902603913187624,9.347326790752865,7.357066399434102,31.98962241215679,4.999762810921681e-72,9.779141340046156e-70
TMEM45B,1.7921676165555462,5.5683677335572535,3.776200117001707,32.748182266669524,8.680867153188877e-72,1.6758583147032814e-69
S100A8,8.384484076232791,13.989442623158505,5.604958546925713,48.26102085981607,1.8267986009004927e-71,3.481456564408439e-69
H2AFY,0.6765940458550848,6.756110694618271,6.079516648763186,30.835414432284917,2.06070482204049e-71,3.87751609868758e-69
CRY2,-1.6147295946387907,2.678759599202976,4.293489193841767,-30.70962823649361,2.2884944631358008e-71,4.25230877431421e-69
SLC7A1,1.3452267877775617,5.414928006593175,4.069701218815613,33.843741183695776,2.6736457760622306e-71,4.906635118662353e-69
SPRR2G,4.814703389927478,11.634973916506414,6.820270526578937,36.24648566874529,2.8521971688343512e-71,5.170476940819833e-69
RDH16,1.6920870843750568,2.9520219747691563,1.2599348903940994,30.80501049659227,3.188376412530878e-71,5.710266912321867e-69
SNTB1,-1.6948735445213696,1.3770688081167064,3.071942352638076,-34.48162731851185,4.282274668771474e-71,7.578096779915233e-69
CCNB1,1.765971262784554,4.13972562414406,2.3737543613595062,30.391081700755603,4.652689438450474e-71,8.136732765007799e-69
PLA2G4E,2.147147437654501,5.999502214733977,3.852354777079476,31.23396124088375,5.593203207304448e-71,9.667786706579142e-69
IRAK2,1.3159759563374378,2.483588452370235,1.1676124960327974,32.375065743092925,6.7741447585414746e-71,1.1574443889163105e-68
SLC5A1,1.714335395909056,4.826944548700621,3.112609152791565,32.09688291848349,8.950987875558648e-71,1.5120049405702193e-68
FLVCR2,1.2338370139390122,3.0223007686540946,1.7884637547150823,31.93465043444853,1.4827131293080623e-70,2.4764641199061064e-68
C5orf46,-3.441587847519615,3.09763679086864,6.539224638388255,-30.966545950646218,2.661210368543615e-70,4.395432458711205e-68
GLTP,1.3148133914122955,8.469522532596194,7.154709141183899,30.023632849468825,2.7777459606670147e-70,4.537493813770898e-68
PTPN21,-1.306673777462044,2.552968630094563,3.859642407556607,-29.997712277803686,3.40037951832745e-70,5.494200167384515e-68
WNT5A,1.758137088065987,3.1803027713175482,1.4221656832515612,32.82036026032408,3.753364980406453e-70,5.999330154165798e-68
KLK13,3.5266901424418884,6.799016346067533,3.2723262036256444,35.511337378528275,4.561869002125006e-70,7.2140619911264066e-68
RGMB,-1.2588944079599225,2.743409300247788,4.002303708207711,-29.76194734303764,1.0456978258782133e-69,1.6362419138610148e-67
TMEM43,-1.0149761066963716,5.214824450580326,6.229800557276698,-29.505528274002543,4.1475353726731934e-69,6.422199303623648e-67
TCN1,5.690068217530276,6.041155154051334,0.3510869365210588,40.867980361592814,4.383214678392476e-69,6.717163525185996e-67
KCNJ15,1.5823724765568168,2.6611453259745144,1.0787728494176976,29.343487310400377,7.371850282931012e-69,1.1181893311813213e-66
GALNT6,1.6719932490565612,3.8759211368149793,2.203927887758418,29.473477791543083,1.4722168778880984e-68,2.2105559484653114e-66
PNP,1.7992408751405558,5.335189198673726,3.5359483235331703,29.321000288313492,1.8445557960936798e-68,2.741932190893255e-66
ARSF,2.7261960416637434,3.9945677208646186,1.2683716792008752,32.68232365267191,2.46553117065703e-68,3.62872483681354e-66
TAP2,1.1322022072730573,4.599042414884576,3.466840207611519,29.264471087954245,2.8901745441958262e-68,4.2120043724971527e-66
ZSCAN18,-1.399170404097146,1.1777036183552794,2.5768740224524254,-29.763710835092017,3.787430070519873e-68,5.466033786240574e-66
CXCR2,1.8713026464590468,3.2069136875296036,1.3356110410705568,30.637143531894615,1.4281728384531485e-67,2.0413258888082743e-65
IL4R,1.386616767812964,5.04282097068561,3.656204202872646,29.618320916382665,2.2450515205278958e-67,3.1783515097759212e-65
TLE1,-0.9620094927214171,2.4569054876243888,3.418914980345806,-28.63286350065022,2.470910487604636e-67,3.46510230172103e-65
SDC4,-1.298322675095811,5.4595438588102745,6.7578665339060855,-29.540961061897324,2.868590552139346e-67,3.98519612687396e-65
FOXM1,1.227672420286909,3.3297381277912037,2.102065707504295,28.616744589493486,5.362089175094132e-67,7.380319961830951e-65
CLEC7A,1.8291644059274221,3.4595945625169695,1.6304301565895474,28.540311243050596,6.150778921312363e-67,8.311938969573479e-65
MYD88,0.934064755772817,5.161414985132666,4.227350229359849,28.482009001097932,6.143345160055222e-67,8.311938969573479e-65
UBE2F,1.0458872796841439,5.055923702273784,4.01003642258964,30.085340643824097,7.445170027811652e-67,9.970491212920738e-65
FUT1,0.8915383442423634,2.0731320209453874,1.181593676703024,29.60127124595104,9.318080215642027e-67,1.2367255571921316e-64
CHI3L2,3.8960803483028084,6.229884485427795,2.3338041371249867,31.38952424295322,1.1237781772912123e-66,1.4783152748171568e-64
CACNA2D2,-0.955301073522617,0.5741989177034806,1.5294999912260976,-29.752703173859835,1.792317694341663e-66,2.3370879409113002e-64
PGM2,1.352445961410917,5.061211818979289,3.708765857568372,28.583645476207167,4.934384990521478e-66,6.378228946443631e-64
ABCG4,1.6466036955392638,1.792955392842256,0.14635169730299216,39.00509932237898,5.824884422266665e-66,7.464388529051204e-64
SCIN,-1.2853426973002078,0.7257450030357974,2.011087700336005,-28.043464725700996,6.241780839774754e-66,7.930262579765103e-64
C11orf52,-1.347905879375804,1.6967926501875668,3.044698529563371,-27.92479214384094,9.349904381266078e-66,1.1778502426061038e-63
C1orf95,-1.1410702672223136,0.6732345288915432,1.8143047961138568,-27.819084068066296,1.4434839723559859e-65,1.8031419537035068e-63
WLS,-1.0306764107475024,4.405573622128525,5.4362500328760275,-27.785161367600455,2.1204032962266396e-65,2.62664958320075e-63
PLLP,-1.8995292941855535,3.2020998404639807,5.101629134649534,-28.29539278959027,3.0349067873074147e-65,3.728420611018572e-63
DSG3,1.881576244553358,6.643428464481784,4.761852219928426,30.276635762629226,6.527763281187953e-65,7.953705014332699e-63
ALOX12B,2.09609442424315,6.9699145912463285,4.873820167003179,27.52452534808899,7.296104352827927e-65,8.817609041039605e-63
RNF222,1.4726724051658573,2.9569805756869147,1.4843081705210575,28.38415949108948,1.693949792075761e-64,2.0306906176779186e-62
WNK2,-1.9607407723570731,1.1371023549775365,3.0978431273346096,-27.243033580562972,3.158222228436879e-64,3.755757874057136e-62
GATA3,-1.6686576457081834,4.525783201849266,6.194440847557449,-27.171109506430028,4.447480461670534e-64,5.246968020851784e-62
PLA2G3,1.8491107528073156,4.341943352853784,2.4928326000464684,27.301355597652208,4.702273098768677e-64,5.5038810719052265e-62
PHF17,-1.0747545153451372,1.7209701380860891,2.7957246534312263,-27.088950446853257,6.1322797043866e-64,7.1215888910708435e-62
CNFN,2.8687180947026896,10.629109921783511,7.760391827080822,27.287093535885788,7.570368495433859e-64,8.723529277877854e-62
ETNK2,-1.4221070714976105,1.3471640641328837,2.769271135630494,-27.044108137517462,7.771301636316217e-64,8.886184524910812e-62
IGFL2,-2.5220971418409848,2.357093521659804,4.879190663500789,-27.21524685324362,8.004117419895035e-64,9.082534766926696e-62
SDR9C7,1.45294297473583,5.881834080813839,4.428891106078009,27.23414664136898,8.071420498972293e-64,9.089520130092663e-62
GINS3,1.0310706494010455,2.9754569866044362,1.9443863372033907,26.97145873004358,1.1168172979073632e-63,1.2482322656686431e-61
LCN2,4.435645011115314,7.919263640475828,3.483618629360514,28.236777248434482,1.4176030434428286e-63,1.572587256774451e-61
TMPRSS4,2.0408455368242824,3.1504929266105357,1.1096473897862533,27.414147607361993,1.4441091621051796e-63,1.59012464405137e-61
HEBP1,-0.8443171767261175,4.481849704269479,5.326166880995596,-28.671348639412777,1.4845149429754507e-63,1.6225966637742702e-61
PGAM1,0.7502859150021131,8.017470172418575,7.267184257416462,27.38866190284998,1.5693151817410325e-63,1.7027642464657262e-61
SOX5,-1.0564393659115323,0.5484757658929469,1.6049151318044792,-27.204052805597726,1.6941369374228752e-63,1.824880114115293e-61
EIF4A1,0.7985378912853918,7.890457027198678,7.091919135913286,26.936003115345024,1.7157849189534891e-63,1.8349023611686055e-61
PHYHIP,-2.352557572544642,1.3237462424855289,3.676303815030171,-26.880707107726757,1.7635690715829154e-63,1.87253244636286e-61
MXD1,1.5118466912253612,3.9096168122440913,2.39777012101873,29.905435629719605,2.3761186017713326e-63,2.50503567484616e-61
GDA,2.8992488046370304,3.095615536640523,0.19636673200349286,37.059736384336446,3.1259577451208976e-63,3.27234942825508e-61
APBA1,-0.9665907109455403,1.0604661016680672,2.0270568126136075,-27.15307052683515,3.3704143514043916e-63,3.479250648168492e-61
TNNC1,-1.904389605214146,0.8311328864472851,2.735522491661431,-27.040915982442367,3.363649953358312e-63,3.479250648168492e-61
ANG,-1.501908469061644,2.952236598526339,4.454145067587983,-28.360210092891208,4.034531769387987e-63,4.136090672548443e-61
KIF2C,1.2140585888858122,2.673999027817642,1.45994043893183,26.96774462655098,4.919775268634105e-63,5.009072559468902e-61
ADCY2,-1.2232829228115374,1.1362450394940604,2.359527962305598,-29.032407881643664,1.594758290151582e-62,1.6126586383063447e-60
GRHL3,1.4993703202729298,5.593417174768159,4.094046854495229,27.544962505051814,1.6615913802213317e-62,1.6688889099317632e-60
PARK2,-0.9213439206067071,0.762257199053775,1.683601119660482,-26.806887182183363,1.7966969374087956e-62,1.792476508361191e-60
VNN3,2.2344712616477644,2.2529923307525537,0.01852106910478908,42.703043916805214,2.1267439248602435e-62,2.107603229536501e-60
KCNK6,1.0034223904355386,4.83998599981743,3.8365636093818916,26.347697158594837,3.678498976203407e-62,3.621250813328718e-60
PRSS22,2.9284841842802978,4.785953127367826,1.857468943087528,26.38621741638499,3.7210400939709208e-62,3.639030328741956e-60
BIRC5,1.3271019007803302,3.1596675069629154,1.8325656061825852,27.237880094775644,5.287773716100658e-62,5.137435051623287e-60
PLK1,1.4722153837217908,3.292027117467875,1.8198117337460842,26.232266326337765,5.893102327774943e-62,5.688374422232113e-60
IL17RE,-1.0980153021222554,2.7903219223823186,3.888337224504574,-26.320726224025623,7.775050005323487e-62,7.456523763169913e-60
PTTG1,1.440096783590156,4.476855213660521,3.036758430070365,27.051598266052792,9.20305039757201e-62,8.769445138455637e-60
EPHB2,1.7310801838153387,2.941555174792541,1.2104749909772023,27.73100059654948,9.385699108477934e-62,8.886523391562069e-60
FAM83A,2.0938856160173938,4.007931305857299,1.9140456898399052,26.16170830333253,1.0508041304600671e-61,9.886204683094239e-60
A2ML1,2.245418386256871,6.742005258608354,4.496586872351483,26.117826908909404,1.104662846582503e-61,1.0327555480785476e-59
NCAPH,0.9441101791203879,1.7698407193628483,0.8257305402424604,26.149427099132442,1.2639892453869893e-61,1.1743250082923497e-59
EFNB2,-1.264823292384698,3.3264153601561257,4.591238652540824,-26.483677732202295,1.5518559740262703e-61,1.4239715465370684e-59
SYT8,-3.1912787780933893,1.735457229474853,4.926736007568242,-26.222060698136428,1.543238611333847e-61,1.4239715465370684e-59
TMC5,1.8237590445118488,2.644483033947183,0.8207239894353343,27.980197751091268,1.9868662652828085e-61,1.8119488977563773e-59
CCRN4L,1.2493175126607141,2.8831365880562583,1.6338190753955442,26.51322483036252,2.0300960575148802e-61,1.8400840179852865e-59
UBE2L6,1.3455374541301355,6.360458328843953,5.014920874713818,26.150182552968133,2.3737359102003345e-61,2.1385202609168467e-59
MATN2,-1.3129497136260713,3.816293053326335,5.129242766952406,-27.968315150585433,2.9933479150593045e-61,2.6804889612865396e-59
C7orf41,-1.3302163765056307,2.876919023087401,4.207135399593032,-26.713301007724148,3.0640902209209834e-61,2.7274072535323605e-59
KRT6C,3.1373583195031625,11.315183597691563,8.1778252781884,28.012232559431332,3.153016119368294e-61,2.7898562270481957e-59
ANKFN1,-1.0565380467160916,0.36801219457815176,1.4245502412942435,-28.51434346112285,3.642488919443903e-61,3.203881525889563e-59
CLDN8,-1.7497180752082035,0.9907568059328018,2.7404748811410053,-25.842370503791972,4.124370437012615e-61,3.606398032128972e-59
SPRR1B,3.6188287154221923,11.290057235807796,7.671228520385603,29.93087812701089,4.701333223483625e-61,4.086860723221291e-59
C20orf24,1.0631670929363848,5.774026346152909,4.710859253216524,25.782156882516226,5.700352755252178e-61,4.9264967271409086e-59
ANKH,-0.8705416459690496,3.4824669236638557,4.353008569632905,-29.493364832839863,6.590801448074897e-61,5.663136619978805e-59
CFB,1.5883509385943202,4.567333879936548,2.978982941342228,25.910731695660708,6.799040976185196e-61,5.808491040861662e-59
IL1F6,5.395160940915532,5.421398098728351,0.026237157812818938,40.669380406064825,7.166012999593519e-61,6.0870161850832945e-59
GPR68,1.5750692773157953,4.1039243914639965,2.528855114148201,26.278699595229707,7.823075843915333e-61,6.607387637488717e-59
FCHSD1,2.034270936170893,5.273625810430394,3.239354874259501,27.60717598476741,1.0378217540001168e-60,8.715943713678946e-59
STAT1,1.819079104690437,6.218498877229611,4.399419772539174,26.198125115884146,1.407369701991682e-60,1.1753118325902446e-58
AQP9,-2.2150828988192908,1.5285332413964603,3.743616140215751,-27.84451155254217,1.557792498543787e-60,1.2936639939024243e-58
LTB4R,1.3226744866653863,5.602454574630911,4.279780087965524,25.55864945812161,1.8395076266353566e-60,1.5191267149963655e-58
TMEM132C,-1.2059544751548248,0.6418739937645839,1.8478284689194087,-25.614237497853143,2.505257443443349e-60,2.0461896646585373e-58
USP54,-0.9617960285168405,2.301774731350475,3.2635707598673154,-25.501664966824187,2.4972431046755365e-60,2.0461896646585373e-58
EHF,1.868767999406984,6.533224744275142,4.664456744868158,25.460316766424356,4.365424082401485e-60,3.54601251283596e-58
PRDM1,1.353884648283243,3.781347954861187,2.427463306577944,26.904158330756033,4.6751318727941987e-60,3.776947570059009e-58
RGS20,1.335905294495671,2.144588453735584,0.8086831592399129,26.551151748754165,7.240981735728959e-60,5.818226675762756e-58
RAB40B,-0.7717729654216821,2.7766337934413676,3.5484067588630497,-25.97720826215441,7.295731020758146e-60,5.830701162557519e-58
HK2,1.4966156724077302,4.428229203233144,2.931613530825414,26.284580456175945,7.425914257065106e-60,5.9030061727953375e-58
KIF20A,1.3700605087245035,2.569498790348248,1.1994382816237446,25.27227619228223,8.935934257879622e-60,7.065567167201096e-58
GZMB,2.450314415276036,3.1848792491468667,0.7345648338708307,27.61813842973242,9.613431377742676e-60,7.56104007566904e-58
ULBP2,1.2553000499255584,2.015525177974669,0.7602251280491107,25.380130341994814,1.9431293808817315e-59,1.5202430656214177e-57
ATP12A,3.625467128221787,5.559835824305524,1.934368696083737,25.379062135604457,1.9862520521243406e-59,1.545844856273734e-57
FAM189A2,-1.561070725366981,1.5950636097964415,3.1561343351634226,-25.75652499125585,2.143280431799577e-59,1.6593678968073286e-57
MELK,1.31841456872742,2.4241359409921386,1.1057213722647186,25.109181962869993,3.1776557450805647e-59,2.447453505213606e-57
C17orf96,1.4623810198269631,2.547963666600878,1.0855826467739147,27.792202235182256,3.694576280207268e-59,2.8309214641897444e-57
S100A7,7.833076116409313,13.564332068442317,5.731255952033004,39.48102894672189,4.176624327676315e-59,3.183872852867099e-57
SLC25A4,-0.895885925598916,1.9417549933883782,2.837640918987294,-25.021645964404684,4.736097018840155e-59,3.591942968625455e-57
RNASE4,-1.5950336630321575,3.6655757249876344,5.260609388019792,-26.234394993275234,5.265284951294343e-59,3.9730183147710864e-57
SQRDL,0.7817995896478562,5.872001146858451,5.0902015572105945,24.927808943367594,5.776362020273336e-59,4.336647547038542e-57
PLA2G4B,1.8128929755820828,5.6284399553218645,3.8155469797397816,26.27514227420327,6.098412785300799e-59,4.555422414748561e-57
KCNMB4,-1.3113188767309045,1.516868527939917,2.8281874046708215,-26.591906892135455,7.030612361710621e-59,5.225502637841419e-57
PTTG3P,1.3457940998751332,3.3326859862996843,1.986891886424551,25.04008392114986,7.589875987862275e-59,5.61310977908322e-57
THRA,-1.2989371802951797,3.178220912572147,4.4771580928673265,-26.204095663421203,9.4641717898067e-59,6.964599685914684e-57
TGM3,2.369854224656649,7.916143049516101,5.546288824859452,26.664043104869585,9.863320900499285e-59,7.222574639700585e-57
EPR1,1.410981766265603,3.676673445107977,2.2656916788423738,26.111790670421872,1.351909241579319e-58,9.851044547096362e-57
PARP9,1.601403526336017,3.788050379594342,2.186646853258325,25.153057528266224,1.6170748900211864e-58,1.1725764995202408e-56
SLC6A14,3.4913290871658322,5.071416440839028,1.5800873536731954,30.561073895412147,2.3158663771334938e-58,1.671133674567446e-56
CDCA5,1.0390144869651394,2.69271599878974,1.6537015118246006,24.718008538839424,2.3632596965385423e-58,1.6970944632389097e-56
CDC25B,1.2781400599532993,4.651899928468291,3.3737598685149917,25.14863347667769,2.426933259028436e-58,1.7344405238200817e-56
ARG1,2.2384976499631373,7.628970913113551,5.3904732631504135,25.06183463477096,3.0031746348186805e-58,2.135989997444004e-56
KIAA1467,-1.3036518654869316,1.3551544029744516,2.658806268461383,-26.480928005998045,3.688157156308743e-58,2.6106883870728317e-56
CHP2,-2.508119349607469,3.5315126356468376,6.039631985254307,-28.422446680288093,4.350544643428601e-58,3.064969010642946e-56
KLK10,2.1807347687164746,6.460153846635403,4.279419077918928,24.635718266182757,5.2114270554838564e-58,3.654144489611676e-56
CCND1,-1.337207043685364,5.079186060863036,6.4163931045484,-26.591946847985874,5.929159193898582e-58,4.137885043065842e-56
GOT2,0.7792175036453006,5.77092647998491,4.991708976339609,24.601253599304385,6.444127240398062e-58,4.476259412547532e-56
NIPAL4,1.084486471234122,5.722071147614867,4.637584676380745,25.65367202790989,7.031049137109538e-58,4.861234670843409e-56
IL1F7,-3.153152486079667,2.687107044824003,5.84025953090367,-27.188227964736228,7.143265392286902e-58,4.893301385085014e-56
MAPRE3,-1.033124475536301,3.280465168378833,4.313589643915134,-24.56198149474053,7.115163971875604e-58,4.893301385085014e-56
TMPRSS11D,3.8969965108041404,4.017347754673568,0.12035124386942743,37.230408730551765,8.473771859281776e-58,5.778101774689156e-56
FOXE1,1.6801441019748422,2.302731853663304,0.6225877516884619,27.812928068025897,9.087998317049737e-58,6.168634474107048e-56
ID4,-1.7015396194571548,3.313729601832811,5.015269221289966,-25.734862708228093,9.652823828457909e-58,6.522237555001219e-56
CDC20,1.5245426045991022,3.8363933019351184,2.3118506973360162,24.381501628468982,1.1544866179692575e-57,7.765359084214032e-56
EPN2,-0.8294874722065813,3.423497959513131,4.252985431719712,-24.426003519533502,1.2467579925871953e-57,8.348224126039936e-56
PRKCQ,1.3499194317008771,1.8163024199549647,0.4663829882540875,29.07095085843483,1.393579620238523e-57,9.28948926226262e-56
TNFRSF21,1.265117735238873,4.244666352119193,2.97954861688032,24.769645198058136,1.582240621900823e-57,1.0500003055605239e-55
CENPN,0.7241132984425611,2.200205801045189,1.4760925026026277,24.376001797799987,1.63011486201699e-57,1.0769625521725581e-55
HSD11B1,-2.724503239846644,1.565560926388379,4.290064166235023,-24.45949970001379,2.770592982420197e-57,1.8223391452954083e-55
GPRASP2,-0.6321952879956718,0.8912777356023363,1.523473023598008,-24.204747158304183,3.049369745244966e-57,1.9968670159941157e-55
GNA15,1.3937911747120726,5.922642257510811,4.528851082798738,24.271962006695595,3.1919046332543315e-57,2.0810378233914755e-55
ZFYVE21,-0.8207737180504528,5.071667951509548,5.892441669560001,-24.558173146476765,3.5359668784995e-57,2.295290290344763e-55
SKA1,0.765458365508965,1.283085704157341,0.517627338648376,24.73396855475919,3.8666897370864394e-57,2.499058388773475e-55
KRT6B,2.7474305047503744,11.629084076000606,8.881653571250231,25.265409312305128,4.263555807746626e-57,2.7436258477122768e-55
PPP4R1,0.9564640167296155,5.278039795998379,4.3215757792687635,24.122009818922518,4.5458005394782166e-57,2.912643319799297e-55
EDIL3,-1.4095027239513975,1.4742835046254286,2.883786228576826,-24.106273231883304,5.072137851988168e-57,3.23593687424052e-55
LTF,4.816628676835696,6.064340100911907,1.2477114240762113,26.122268514146338,6.489247282169357e-57,4.122335933737072e-55
CKAP4,0.8629038820397392,6.265465738509132,5.402561856469393,24.224403898234723,7.54233959966798e-57,4.770930985066575e-55
CKMT1B,1.3908326735274077,7.359080541502023,5.968247867974616,25.199273622883446,8.752286831300274e-57,5.512828124884685e-55
LMNB1,1.1425564071154724,4.034468546853479,2.891912139738007,24.122131251895247,1.099939460148087e-56,6.898987373460469e-55
CRYAB,-1.5609246840217734,5.828002836885664,7.388927520907437,-24.866623029306883,1.2173592041313744e-56,7.603380071181882e-55
SPRY2,-1.0941742562787908,2.6828403165173262,3.777014572796117,-25.05907464466559,1.5308032612397535e-56,9.521083882146e-55
HS3ST6,-2.748750898664313,2.2131482407174774,4.96189913938179,-24.644762188014496,1.7476012756161914e-56,1.0824205400847785e-54
SLC26A9,1.9765053396207208,2.882628534746341,0.9061231951256201,28.60407235196751,1.7564054664193172e-56,1.0833596372748194e-54
DCUN1D3,1.1161461156001042,3.3887314838684826,2.2725853682683783,25.536481467195692,1.7700575686479573e-56,1.0872688329732184e-54
GGH,1.3961996717242107,5.477440039997461,4.08124036827325,24.02212232213524,1.8699934260240494e-56,1.1439280772776745e-54
SOX7,1.2716753647751795,4.556811858259414,3.285136493484235,25.459908865002358,2.167794021869147e-56,1.3206663170116752e-54
MICALL1,1.0940600020085354,5.663925040530325,4.569865038521789,24.10691559809033,2.1893007137653604e-56,1.3283246983723297e-54
VPS26B,-0.6433479078188009,4.527260014091588,5.170607921910389,-24.11933984120887,3.291271910607199e-56,1.988811258177887e-54
GYS1,0.7962178602835501,4.524748275693154,3.728530415409604,23.802103706421747,3.3625849168744827e-56,2.023677116977295e-54
ABCC1,0.9243260944641598,4.222575037877145,3.298248943412985,23.7305169972601,3.9330616644260814e-56,2.357458130713456e-54
FAM43A,1.7467411988426966,4.897203202840412,3.1504620039977156,24.626377480533275,3.999710589360648e-56,2.3877790325640977e-54
SGEF,-1.1671252163738939,1.8149572696183705,2.9820824859922643,-23.67137398514804,5.552113715859424e-56,3.3012868154500134e-54
RTN4RL1,-1.1318688040989326,1.5032651564931916,2.6351339605921242,-23.85609543074825,9.317895935989435e-56,5.518347533405696e-54
AURKA,1.1402808229558596,2.051015554817153,0.9107347318612935,24.231259164646215,1.01195501009691e-55,5.969329851226415e-54
C14orf132,-1.7537370355800022,2.4859899601415476,4.23972699572155,-25.606158547811102,1.1815987955183228e-55,6.94247671754145e-54
TMEM108,-0.7110158641537294,0.38826121089440174,1.099277075048131,-24.21336743589406,1.4532954916406721e-55,8.505211607574248e-54
GBAP1,1.146496750851222,5.309282962606136,4.162786211754914,25.737473519870296,1.4740162848988736e-55,8.592647872557553e-54
C14orf64,-1.3414802736085267,0.9036207614318316,2.245101035040358,-23.902305307817517,1.7027812941520867e-55,9.887439038113581e-54
ALAD,-0.742350210916431,4.199053090213219,4.94140330112965,-23.834800820051957,1.741335954289877e-55,1.0071968467128024e-53
NFKBIZ,1.835731853625071,5.148067361261505,3.3123355076364343,24.912282879927584,1.8564316528319784e-55,1.069606841835169e-53
UBE2C,1.1241716177276124,2.544823256954433,1.4206516392268205,23.43740803186487,2.083844795054248e-55,1.1959981806363472e-53
FBXO17,-0.8772584455666008,2.2366879205635763,3.113946366130177,-23.794851205851405,2.09763874003156e-55,1.1992846104065054e-53
WIF1,-2.6756117155672765,0.7314367913279354,3.407048506895212,-23.42712582069348,2.228335247987638e-55,1.2642825748601619e-53
SNHG3-RCC1,0.8544763448534902,4.012206759277912,3.1577304144244214,23.79744319055701,2.2205819550951505e-55,1.2642825748601619e-53
TGFBI,-1.1713318592344422,6.087690163856028,7.25902202309047,-23.525681355535408,2.2428462687040305e-55,1.2676771781097115e-53
CYP2J2,-1.3604760432412293,1.1878524929949033,2.5483285362361325,-23.420489740112483,2.3908674172138098e-55,1.3462213695789124e-53
PPIF,1.4369171051247198,6.639462330067814,5.202545224943094,23.40733724974771,2.88792740477863e-55,1.6199638064918617e-53
TACC3,0.9993051166566236,3.286003446247697,2.2866983295910734,23.35438148654928,3.5472821623498386e-55,1.9823439602755768e-53
MAGEE1,-0.5648962572470219,0.9294439016544905,1.4943401589015124,-23.366767930300362,3.679672233011473e-55,2.0333950834095e-53
CXCR6,1.3906631032218926,1.8883064484874341,0.4976433452655416,26.126601514223207,3.670666512323956e-55,2.0333950834095e-53
PCBP2,-0.42308139596054417,6.6284318583453965,7.051513254305941,-23.32921780703918,3.6577719252386674e-55,2.0333950834095e-53
CDHR1,-1.8019528425229385,4.277083265231676,6.0790361077546144,-23.640935709527046,3.735941822029097e-55,2.0568435253504642e-53
SLC22A17,-1.2428965105552872,1.5090463104477736,2.7519428210030608,-23.4158596693977,3.927223309782285e-55,2.1541761808086224e-53
HYAL4,1.5801044801018693,1.976527442369078,0.3964229622672085,27.591732353444787,3.9743813202390324e-55,2.166832371618212e-53
TMEM40,1.1606531092966899,5.729542383430523,4.568889274133833,23.344858978926027,3.979449966039501e-55,2.166832371618212e-53
VAMP2,-1.0006483955548138,5.156697072638772,6.1573454681935855,-23.732350594556134,4.7192726901446044e-55,2.5602915525182317e-53
TXNDC17,0.9828591243936158,4.801210324694886,3.8183512003012705,23.32572565774074,4.8688328782426644e-55,2.6318254812755345e-53
CXCR4,1.4569132414074568,3.6958517856752535,2.2389385442677967,23.446635322423525,5.075438706775133e-55,2.7335650860946505e-53
FXYD6,-1.557993407274434,2.5067540892009466,4.0647474964753805,-23.68454570754693,6.4950573678560445e-55,3.4855244683458517e-53
CLDN23,-1.4709078710658292,1.158272828165729,2.6291806992315583,-25.613554529613257,7.45616750304562e-55,3.9869039544163006e-53
NPTXR,-0.781870449541142,0.7512408761070503,1.5331113256481923,-23.216174999930427,7.963354940146702e-55,4.242841261121173e-53
CCNB2,1.2976602835854827,3.473517080947525,2.175856797362042,24.49412477010772,9.614844077251215e-55,5.104452043154975e-53
