gene,meta_log2FC,meta_SE,meta_p,I2,n_cohorts,meta_padj,n_concordant
RHOB,-1.1715634409080828,0.13599909457403264,0.0,94.90651629938455,5,0.0,5
RGMB,-1.3486844525237405,0.11858647484504467,0.0,86.69725938469415,5,0.0,5
GTF3C6,0.9111739364096835,0.06937192690771207,0.0,92.66760001493107,5,0.0,5
RIPK3,0.35254991172087574,0.031986331297960066,0.0,41.90026784947349,5,0.0,5
NFRKB,-0.2599009555117969,0.02603517011135654,0.0,47.39493399696117,5,0.0,5
NOP16,0.8243442283498572,0.056972229800857574,0.0,71.01504069949928,5,0.0,5
NOP2,0.7377789416002055,0.07955771799100367,0.0,87.08920909676759,5,0.0,5
ACTR3B,-0.39729533415763174,0.02318518256084565,0.0,12.94477369975506,5,0.0,5
ACVR1B,-0.6361980244963434,0.054927036548870156,0.0,84.21464416911873,5,0.0,5
RHBDF2,0.7355316589424571,0.07174922374051657,0.0,87.85276857733409,5,0.0,5
RHCG,4.611862856469026,0.44792467843969175,0.0,96.72493739839113,5,0.0,5
EFNA5,-0.7942184273008557,0.0656767675875122,0.0,85.10096431943846,5,0.0,5
EFNB2,-1.1496799203270507,0.0613990001210964,0.0,75.71352885407492,5,0.0,5
EFTUD2,0.33243473491360687,0.023528719552038783,0.0,62.84228789599652,5,0.0,5
EGFR,-0.7363609812043234,0.07637464062247598,0.0,86.79289364677379,5,0.0,5
SMAD4,-0.7287914728750364,0.06114407584545089,0.0,89.42059761077181,5,0.0,5
PTPRC,0.8116275825418456,0.0799742455451242,0.0,70.41131235344433,5,0.0,5
CSTF2T,-0.26944363037676855,0.031355088827831806,0.0,37.50650970730977,5,0.0,5
CGNL1,-1.5727030949961442,0.10730171164179413,0.0,80.59908798762574,5,0.0,5
TFG,0.41173237581930894,0.04499334408037138,0.0,89.65203714687894,5,0.0,5
TGFA,1.1532343599649595,0.12252951130757933,0.0,90.34249831007799,5,0.0,5
POLB,0.9354083317697689,0.08639329459568656,0.0,88.39727567952485,5,0.0,5
LOXL4,-1.1973754082489914,0.13255404791203362,0.0,91.41062306344443,5,0.0,5
LPAR1,-1.034885861087751,0.08290791785234074,0.0,77.31993207850725,5,0.0,5
THRSP,-3.710908356587455,0.1777349711835452,0.0,38.64730366087678,5,0.0,5
THUMPD1,-0.33141697343051063,0.030703087562602288,0.0,46.31260021047964,5,0.0,5
PSMA3,0.6899267032990533,0.051703186164719556,0.0,87.73877576959855,5,0.0,5
PSMA5,0.7656415243988864,0.0804357077415115,0.0,93.82680574801829,5,0.0,5
PSMA6,0.425384663753542,0.02878163326498315,0.0,71.05516116900283,5,0.0,5
EFEMP1,-0.9836731602794271,0.11406858522307271,0.0,91.68979023172295,5,0.0,5
EFHD1,-0.9346281728432143,0.0891371541155993,0.0,81.32871069079093,5,0.0,5
EFNA4,-0.4655630423946003,0.046818129073832766,0.0,78.02080911455421,5,0.0,5
NFATC3,-0.24110341689257236,0.02324590659708802,0.0,19.94134437224669,5,0.0,5
RFWD3,0.32170157698628665,0.03211180856247347,0.0,43.159312601187985,5,0.0,5
RFX2,-0.8055798946837879,0.0843057893391491,0.0,68.57474113758886,5,0.0,5
EEF2K,-1.1519938267909702,0.12462588085392062,0.0,93.15917433486945,5,0.0,4
KANK2,-0.9656939236626993,0.11170081329345216,0.0,91.15131443101,5,0.0,5
KATNB1,0.7229010079290904,0.08256260803424026,0.0,90.96288963293937,5,0.0,5
LIX1L,-0.5624447027979225,0.04779496004333862,0.0,68.59480466860003,5,0.0,5
LYVE1,-1.4260367649976384,0.11710084083200535,0.0,63.43400206644183,5,0.0,5
LZTS2,-0.5132396567669678,0.061260731934085606,0.0,82.25745835969374,5,0.0,5
TCEAL7,-0.7123859971824352,0.06609201232257673,0.0,72.37893218081322,5,0.0,5
TCF12,-0.618120098154225,0.05933233292223368,0.0,86.2707415728192,5,0.0,5
CSK,0.5048347448468039,0.053807529710336324,0.0,84.98650488471871,5,0.0,5
CSNK1A1,0.6867143498426501,0.035579206060149915,0.0,78.38056112066208,5,0.0,5
LCE3D,4.634574987145431,0.4421133478863811,0.0,97.52762496348024,5,0.0,5
LCN2,4.489342101557051,0.25765341798883895,0.0,86.62771214666063,5,0.0,5
INSR,-0.7271878897299066,0.08498944125949805,0.0,94.90042652701055,5,0.0,5
PLA2G4B,1.417656454005157,0.1425691644335265,0.0,94.5752433402139,5,0.0,5
TMX4,-0.5298716394608646,0.05277733851948993,0.0,73.44461862306188,5,0.0,5
CFL2,-0.7829599690961713,0.09032475123662355,0.0,82.77155962137348,5,0.0,5
GSTP1,0.7007177733683869,0.08088830689594079,0.0,91.40478001423911,5,0.0,5
RNF128,-1.0579010521892125,0.05214319049485103,0.0,48.83484594862404,5,0.0,5
HDGF,0.5150544432090378,0.014672354403141727,0.0,12.816690855883305,5,0.0,5
ADCY2,-1.2401738256314867,0.14755515530688526,0.0,93.65225892963784,5,0.0,5
ZNF521,-0.8150412780775239,0.08741531378962068,0.0,83.76915799998943,5,0.0,5
ZNF548,-0.5420819521362219,0.06159476333517394,0.0,89.25234766154053,5,0.0,5
HEATR3,0.8637240300205293,0.07831662526391839,0.0,86.22528425395672,5,0.0,5
NFIA,-0.5713157911901553,0.06683127935391307,0.0,86.87016339307718,5,0.0,5
NPAS2,-0.39654695650014105,0.031370723101733514,0.0,16.820348316170765,5,0.0,5
ZNF550,-0.6636709779171225,0.04755030416939921,0.0,68.9524838539409,5,0.0,5
ZNF564,-0.2850827775262471,0.019773403572780204,0.0,0.0,5,0.0,5
NEO1,-0.7526290790977088,0.0752017624099995,0.0,90.02647177613518,5,0.0,5
ADAM17,0.4642238675005447,0.017569852149227076,0.0,15.482792796730974,5,0.0,5
SMAD3,-0.510936695209481,0.06118040945605337,0.0,88.33755648757418,5,0.0,5
EIF1B,-0.3610556507206014,0.040693547916576304,0.0,66.06999102034382,5,0.0,5
EDEM1,0.3384339018213368,0.027847308497727992,0.0,45.74174894742351,5,0.0,5
EDN1,-0.5016403477552253,0.04152773240447424,0.0,25.227568298337953,5,0.0,5
SMOX,1.5725675451352172,0.17930422698947499,0.0,95.05210681902065,5,0.0,5
ADAMTSL4,-0.7580791673705186,0.03423227554991666,0.0,0.0,5,0.0,5
ADAP2,1.9619282951531696,0.1520505353188446,0.0,95.5617646680187,5,0.0,5
GSTA4,0.590374131789897,0.05974037884326433,0.0,85.80896563507,5,0.0,5
GSTM3,-1.282317415296268,0.13173253442834593,0.0,85.4819436406996,5,0.0,5
IL17D,-0.935205361862504,0.09557485677884893,0.0,82.43931358113012,5,0.0,5
IL17RD,-0.787664734320638,0.07085183990883462,0.0,79.181953610116,5,0.0,5
SH3BP4,-0.6565114066086957,0.04640339040367742,0.0,76.14701218551238,5,0.0,5
FBXL7,-0.6135173703888277,0.05620038208850059,0.0,60.54371941489847,5,0.0,5
FBXO31,-0.6518756418407642,0.03179533250060193,0.0,56.79975664075345,5,0.0,5
PKP3,0.8165026260585568,0.04750569468501501,0.0,65.02375093590841,5,0.0,5
PLA2G3,1.6771228921819812,0.12592262923911254,0.0,89.71155179598743,5,0.0,5
LARP6,-1.0600701047543455,0.1255429285245934,0.0,90.98249579280608,5,0.0,5
SMS,-0.24834291375307282,0.025326210187553176,0.0,20.141048323354124,5,0.0,5
NEGR1,-1.0691468731565885,0.09514042971796978,0.0,73.89927154567363,5,0.0,5
NR2F2,-0.7582472729572123,0.05349909244437819,0.0,63.46767750876672,5,0.0,5
NR3C1,-0.6286979424632797,0.028637384681100653,0.0,48.852218658408994,5,0.0,5
NR5A2,-0.3582513117864074,0.03655423642659085,0.0,40.78381796221803,5,0.0,5
NRBF2,0.9850319459394199,0.116785224933055,0.0,95.37616947153394,5,0.0,5
NEK9,-0.5442141937258962,0.055087539244547824,0.0,88.96785555381038,5,0.0,5
RERE,-0.5987312382558625,0.06046509985021379,0.0,85.22807974174742,5,0.0,5
RERG,-0.7459122239349563,0.07856832396638604,0.0,64.32793125070067,5,0.0,5
GRSF1,0.19332166724613334,0.0184913761324731,0.0,0.0,5,0.0,5
ADH1B,-1.687404931001654,0.19479498686170033,0.0,87.05500932806484,5,0.0,5
JAM3,-0.741898962579265,0.08846170099969133,0.0,91.04113340292695,5,0.0,5
JAZF1,-0.8595306925568619,0.08734157579983605,0.0,86.70651340931741,5,0.0,5
PSMC3IP,0.20281189693534818,0.021521558405192157,0.0,0.0,5,0.0,5
SLPI,1.0420733125546282,0.03738128306784478,0.0,20.637521253462403,5,0.0,5
ADRB2,-1.5728492032772992,0.15048695457863034,0.0,93.82093596543503,5,0.0,5
ZNF502,-0.5175381120509552,0.06074900294957553,0.0,84.15679533990169,5,0.0,5
AFAP1L2,1.2723255567452645,0.14946974731268012,0.0,95.49426746673731,5,0.0,5
AGPAT1,-0.8073833984409456,0.09317197288958061,0.0,83.37807448183092,5,0.0,5
AGPAT3,-0.6099777854400822,0.036608607015505584,0.0,0.0,5,0.0,5
SMPD3,1.4519401981533175,0.13316819786835288,0.0,90.62688423537197,5,0.0,5
PTPRK,-0.3278514293056924,0.035729516347953155,0.0,58.363078868119345,5,0.0,5
PTPRM,-0.6106610982353847,0.0732819288900897,0.0,86.41017066146364,5,0.0,5
SLC17A5,-0.5688946909632867,0.04705703120279488,0.0,73.11639411255184,5,0.0,5
SLC15A1,0.7156254807950009,0.03847488637025411,0.0,0.0,5,0.0,5
SLC16A1,0.9632700998229365,0.07840356475628053,0.0,85.21249680784891,5,0.0,5
PPARA,-0.7890446287644693,0.09096765008472014,0.0,89.85111284248953,5,0.0,5
CSTF2,0.5140397891407487,0.048660758790903966,0.0,77.22933501412749,5,0.0,5
FBXO32,-1.0873921717509976,0.08826981455469317,0.0,81.34138242002159,5,0.0,5
FBXO45,1.9960615154752033,0.23236995883470882,0.0,97.71994011744944,5,0.0,5
TBK1,0.25183294361912706,0.029246049842465646,0.0,53.85331384171157,5,0.0,5
FAM161B,-0.42767966266673224,0.017573245903941024,0.0,0.0,5,0.0,5
FAM162A,0.7434544598967351,0.04124158984117938,0.0,76.59876683477059,5,0.0,5
FAM168A,-0.4929981664652263,0.038019245502652683,0.0,61.32618915788753,5,0.0,5
LPP,-0.7734154679904317,0.07899014676332691,0.0,88.34893750045777,5,0.0,5
COMP,1.275623563238534,0.08399686680112681,0.0,0.0,5,0.0,5
SNCAIP,-0.4614801840470776,0.025285778738149637,0.0,0.0,5,0.0,5
JAM2,-0.5989325830986121,0.03213859740460143,0.0,0.0,5,0.0,5
NRN1,-1.2180746784516971,0.10487771709896573,0.0,87.87048112592302,5,0.0,5
NRP1,-0.4770657616186186,0.05023717046620362,0.0,41.00499714614344,5,0.0,4
ZNF44,-0.4786974769540692,0.05250305931877573,0.0,82.40423924243294,5,0.0,5
AGTR1,-1.4964381670432751,0.07425741238886947,0.0,41.25305223090275,5,0.0,5
GSDMC,0.9978967053608747,0.06956261236893654,0.0,64.17650282379805,5,0.0,5
RNF146,-0.41697176569468747,0.03153800318622905,0.0,62.17300203729413,5,0.0,5
RNF149,0.5348138718691793,0.06296896537534888,0.0,92.43680934718019,5,0.0,5
RNF19A,-0.4358408783997623,0.02576822675965878,0.0,0.0,5,0.0,5
ADRA2A,-0.8380133532191453,0.0818966855924471,0.0,68.39195894466282,5,0.0,5
CEP63,-0.3338664688564493,0.019476846434276576,0.0,0.0,5,0.0,5
PLA2R1,-0.9760983849188678,0.10357232605335748,0.0,85.33245211761472,5,0.0,5
KCND3,0.3705675898120114,0.03510875176524098,0.0,20.827431736665694,5,0.0,5
KCNJ2,0.6818004353827352,0.05139961163879717,0.0,59.08670149626418,5,0.0,5
KCNJ8,-0.6289944933609294,0.05930199882335912,0.0,51.65720233306186,5,0.0,5
SLCO3A1,-1.0605280579823053,0.10780206984390169,0.0,92.8395452037212,5,0.0,5
EIF4A3,0.8135701913504646,0.08272089684671687,0.0,94.65354574956567,5,0.0,5
SNRK,-0.539347986827456,0.05326679989785811,0.0,87.42525210196884,5,0.0,5
SNRNP27,-0.2455341898778673,0.022070787528349234,0.0,0.0,5,0.0,5
ECHDC3,-0.4220863148335114,0.03415643459323861,0.0,16.838867561604747,5,0.0,5
SNHG1,0.3813265035289108,0.03262950997343362,0.0,0.0,5,0.0,5
LMNB1,0.9184242958787274,0.092225273739583,0.0,89.13529867672791,5,0.0,5
CORO2B,-1.2080119199175545,0.11213347372444275,0.0,89.05192983324478,5,0.0,5
TGFBR3,-1.178497893820162,0.09182599998980043,0.0,88.44462465175069,5,0.0,5
TGM1,2.8191089587832474,0.3190922495181791,0.0,98.10271398008233,5,0.0,5
FAM149A,-0.8169573202904086,0.09119972314883959,0.0,85.30333870080841,5,0.0,5
GRHL1,0.518100109922319,0.05776371434392548,0.0,79.51097845569369,5,0.0,5
PSMB10,0.9921088948275657,0.10304863459406836,0.0,91.36199766283251,5,0.0,5
PSMB2,0.5548106786711022,0.057198153638437506,0.0,90.3591875841386,5,0.0,5
KBTBD7,-0.7301793798943657,0.08357377464060849,0.0,87.39422565727178,5,0.0,5
PPIF,1.4101720716317645,0.09452795887645689,0.0,88.2403258874549,5,0.0,5
PPIL1,0.912515983237664,0.0802114837028541,0.0,85.6020427530987,5,0.0,5
LATS2,-0.5152882439780894,0.057314584485470034,0.0,79.37492348001659,5,0.0,5
SLC23A2,1.1929395167063677,0.07931304583173447,0.0,74.16710606001764,5,0.0,5
SGCB,-0.7843939917678933,0.07745164190725226,0.0,88.49651740831803,5,0.0,5
SGCE,-1.1347444617871616,0.06732423081831292,0.0,67.33832183878955,5,0.0,5
IGSF3,0.4564953120731229,0.05411420170118992,0.0,90.81325386497366,5,0.0,5
MAGEE1,-0.5673291424442755,0.02318642092763958,0.0,31.216276797491936,5,0.0,5
CENPV,-0.6228413047385681,0.06071016877031869,0.0,70.56540944621563,5,0.0,5
CENPW,1.1266378104398038,0.13470084211637878,0.0,95.25315658569805,5,0.0,5
CEP120,-0.3229834933608571,0.031204496783058675,0.0,42.9635255924555,5,0.0,5
CEP55,1.5276307141455356,0.17427177730768798,0.0,95.14044454827997,5,0.0,5
SNTB1,-1.7521707649063176,0.18067822955625423,0.0,96.12149480591216,5,0.0,5
DYNLT1,0.4496078136173647,0.045838160238310215,0.0,83.81061614740811,5,0.0,5
DZIP1,-0.49051597796888335,0.052140046891409095,0.0,48.00461113663173,5,0.0,5
E2F3,0.48381151126710253,0.05573959953608131,0.0,87.00403908367052,5,0.0,5
RORA,-0.9673674204544699,0.11654677226186651,0.0,89.51898646673968,5,0.0,5
HEPH,-0.854582439898055,0.04834823311504504,0.0,31.583223442346608,5,0.0,5
RNF38,-0.5566120784009212,0.04627666493564253,0.0,81.87485762000361,5,0.0,5
HEBP1,-0.7620630590274644,0.07204420914838343,0.0,92.26362265403972,5,0.0,5
NSL1,-0.24395152880778045,0.015263751202577431,0.0,0.0,5,0.0,5
NT5C,0.34474179290974993,0.0352123041646749,0.0,39.347688167620085,5,0.0,5
AIF1L,-0.7244725524640035,0.06463714630222016,0.0,77.30737405539581,5,0.0,5
AKAP1,-0.4962298899306504,0.05689661605327336,0.0,90.58571391016739,5,0.0,5
AKAP12,-1.0598424825254769,0.1122413379067605,0.0,84.31759526502715,5,0.0,5
ZNF423,-1.1088065799415732,0.05278886101890102,0.0,46.027177391651335,5,0.0,5
AKR1B10,5.375390624979224,0.2851624886560606,0.0,95.46339564087762,5,0.0,5
GREM2,-1.504231944322516,0.03163365887003924,0.0,0.0,5,0.0,5
CHRM4,-0.5599613856452123,0.05305881370266316,0.0,99.80608562159,5,0.0,4
MALL,0.8069420229838445,0.06383755470529388,0.0,81.49247607319145,5,0.0,5
MAMDC2,-1.3756491634735835,0.123871838993315,0.0,81.05448363982323,5,0.0,5
MAML2,-1.366085795733762,0.1591349098311139,0.0,95.3202714941336,5,0.0,5
HERPUD2,-0.31252733798442506,0.024070707262412793,0.0,38.45096881732424,5,0.0,5
NUAK1,-0.8704267301986146,0.08631808613605137,0.0,84.51243472379714,5,0.0,5
ELF2,-0.4880336608216864,0.0519034785492095,0.0,85.61613773594947,5,0.0,5
KCNK6,1.1392587547630266,0.07516387117395894,0.0,88.60319298680983,5,0.0,5
KCTD11,0.8086495630163344,0.08929057089303523,0.0,88.03857448308283,5,0.0,5
KCTD12,-0.537632094644388,0.040777955042761264,0.0,52.639963659650476,5,0.0,5
PSEN1,-0.34942124147419695,0.019308837158515984,0.0,37.10741637378837,5,0.0,5
SNRPG,0.6747257972117354,0.07231429263059308,0.0,91.32227457503099,5,0.0,5
PSMG1,0.7193517066259812,0.04917952054999488,0.0,68.37660064217124,5,0.0,5
AKR1C3,-0.6075817619748739,0.05524449393078671,0.0,42.69367302968373,5,0.0,5
ITSN1,-0.6426719354712815,0.0578847719305305,0.0,86.34338624237817,5,0.0,5
EIF4EBP1,1.1951857402535755,0.1386515333495933,0.0,95.25910912601422,5,0.0,5
ALDH2,0.46739672260504467,0.021563241396053295,0.0,31.88471463289824,5,0.0,5
ALDH3A2,-1.0397687074085065,0.10792547235641543,0.0,94.58227581627597,5,0.0,5
ALDH3B2,0.7502532513735135,0.07904718534936019,0.0,82.51864846843763,5,0.0,5
ALDH6A1,-0.9711674292694052,0.03080228010960004,0.0,34.25039576325031,5,0.0,5
ZNF337,-0.4517938607144482,0.046058928518272806,0.0,75.23725752005058,5,0.0,5
ZNF34,-0.8144332008842107,0.07540575939404821,0.0,90.59176025518617,5,0.0,5
NDEL1,0.41232937231792083,0.03554381577531377,0.0,75.13133443560423,5,0.0,5
HERC6,2.8289059099195604,0.27560244388242827,0.0,93.83884385675,5,0.0,5
TMEM40,1.2528672162704844,0.0702988391561368,0.0,84.15622468267905,5,0.0,5
TMEM200B,-0.6878658165179549,0.0608561092226028,0.0,83.47195486597873,5,0.0,5
PLD2,0.6355914450250013,0.06947870124526485,0.0,90.41163737277532,5,0.0,5
LYPLA1,0.44213618201571475,0.03391427013306945,0.0,20.261831658061787,5,0.0,5
LYPLA2,0.49823943858854197,0.03584033831662824,0.0,60.57582688077525,5,0.0,5
PLAC9,-1.1876578253322483,0.1416446666253578,0.0,89.66341915182376,5,0.0,5
PLAGL1,-0.6647291848591991,0.07770352875229872,0.0,86.66192054976042,5,0.0,5
PLBD1,1.8339784387687348,0.043978899132118804,0.0,53.31630104639251,5,0.0,5
FBXW7,-0.4648538248221705,0.05179342137136558,0.0,75.5346180409971,5,0.0,5
SFMBT1,-0.19291890791882177,0.021743650567733874,0.0,10.139910341280679,5,0.0,5
TBC1D24,-0.9127404950666753,0.09469209505292282,0.0,88.6269436794366,5,0.0,5
NUMA1,-0.7427300889234535,0.07078114445014538,0.0,90.038658724734,5,0.0,5
AMIGO2,-0.2695511207855028,0.027253959879122172,0.0,0.0,5,0.0,5
NDFIP1,-0.6415482946025439,0.06323719151083085,0.0,84.11648898464404,5,0.0,5
NUDT15,0.73620413684593,0.0685773728734798,0.0,89.33508401216802,5,0.0,5
NTN4,-0.8912994973173218,0.031888899560502636,0.0,0.0,5,0.0,5
DUSP14,0.9217696089935802,0.07629422528032868,0.0,84.5890445596412,5,0.0,5
SLC6A14,3.120444779211586,0.33760099711403413,0.0,96.43030641660059,5,0.0,5
SLC7A5,1.6135790218208101,0.12298218224603273,0.0,85.43816377615188,5,0.0,5
SLC7A6,-0.4020026431181015,0.04074197294901965,0.0,64.09534965820428,5,0.0,5
EIF6,0.8078165797220807,0.06805902149328355,0.0,88.41810122493224,5,0.0,5
HIBADH,-0.7478123331845594,0.06345002922045405,0.0,85.64655066417185,5,0.0,5
REEP4,0.3772138187380205,0.030416554435408714,0.0,34.164956937448046,5,0.0,5
ALCAM,-0.9476817946607862,0.10536683050627485,0.0,92.04952705759749,5,0.0,5
PODXL,-0.539464686638909,0.060011362053014994,0.0,69.6525932909461,5,0.0,5
POGZ,-0.6033655866629739,0.0629495881162055,0.0,88.54895311338336,5,0.0,5
POLA2,0.3576829362540963,0.030573688166109527,0.0,36.14723963808796,5,0.0,5
FABP7,-2.3343991869401455,0.25189971914427045,0.0,73.89623988803388,5,0.0,5
TIMM17A,0.5688270221575306,0.06718279798836711,0.0,89.54405788378689,5,0.0,5
TIMP3,-1.399740101347822,0.16089278562313183,0.0,94.81064541233931,5,0.0,5
COL6A2,-0.7636558170921207,0.08369538556092629,0.0,68.65726585287443,5,0.0,5
NUDT22,0.6392189755475003,0.0675169393283709,0.0,90.95768819999721,5,0.0,5
MAN1C1,-0.7937461444954428,0.08289787049470086,0.0,83.14036805544868,5,0.0,5
CEP68,-0.909166912463335,0.09645532628860602,0.0,92.95657481978631,5,0.0,5
CES1,-1.6822826599098393,0.18934249426664523,0.0,88.4981871435812,5,0.0,5
MAOA,-0.883204225625282,0.030678640275741496,0.0,14.965479686796792,5,0.0,5
TNFRSF21,1.526089267788099,0.1564823201907634,0.0,96.01643753568577,5,0.0,5
RAB25,0.7292842816351169,0.03712087375701184,0.0,58.790235476901685,5,0.0,5
FBXO9,0.8025923838026374,0.08118738771575584,0.0,94.52634132595502,5,0.0,5
FBXW11,0.533825132739784,0.0548820365077563,0.0,87.49297163868079,5,0.0,5
SLC25A13,0.5558696474712371,0.06078036330162062,0.0,86.23862508206292,5,0.0,5
DTX3L,1.040974124736091,0.08464473391286381,0.0,89.7836443036949,5,0.0,5
DTYMK,0.6161370086213346,0.0604299428662976,0.0,88.56123740602878,5,0.0,5
DUOX1,0.7916002523580985,0.08673748904936851,0.0,91.51370585169799,5,0.0,5
DUOXA1,1.2860153729822015,0.10569929977856661,0.0,93.37344760325225,5,0.0,5
ZNF277,-0.49005803666281106,0.04364981883060636,0.0,65.1658631194801,5,0.0,5
GPRASP1,-1.3374853832203277,0.14587708541265898,0.0,92.98848686439689,5,0.0,5
GPRC5B,-0.8432183902143428,0.0461799026197427,0.0,33.18034537177757,5,0.0,5
ROBO1,0.24917849894386146,0.022264025884460227,0.0,0.0,5,0.0,5
ALG11,-0.30355888194075653,0.03407419548628804,0.0,52.38638095844232,5,0.0,5
ALG3,0.5140504070262252,0.030508429634086825,0.0,59.54251593419655,5,0.0,5
ALOX12B,1.9621284833146406,0.155551837761148,0.0,92.52494973347322,5,0.0,5
TIGD7,-0.5187937807151733,0.05317713070423946,0.0,76.87471068909059,5,0.0,5
TIMELESS,0.977096086034043,0.09879353747381256,0.0,92.48613015992771,5,0.0,5
COMTD1,0.805051327961685,0.09005694193942063,0.0,90.1271367952249,5,0.0,5
LONRF1,-1.2455760026946654,0.07614725063789786,0.0,77.62261625894519,5,0.0,5
NCAPH,0.9365659113839129,0.06444016497847017,0.0,84.48208752750327,5,0.0,5
AMMECR1,1.2104514833728515,0.08342637892309858,0.0,90.70528457200734,5,0.0,5
ZNF256,-0.9448868533826607,0.10187790645378159,0.0,90.45893999569248,5,0.0,5
SORBS1,-1.4753748808345193,0.04743014615150974,0.0,25.360159718350516,5,0.0,5
PSIP1,-0.5024778989942023,0.040524425074453224,0.0,71.20492586524166,5,0.0,5
PRRG4,0.8541838368982284,0.0497944320761302,0.0,70.72206023771552,5,0.0,5
CDR2,-0.9051618979850372,0.10106615066074102,0.0,90.88131244962916,5,0.0,5
CDS2,-0.5269713458569835,0.05277581676453965,0.0,81.77695676060904,5,0.0,5
MAP1B,-1.047605587350603,0.08464230603005517,0.0,81.36341270523936,5,0.0,5
PIP5K1B,-0.5956451270031695,0.057648770062063745,0.0,59.62989935316241,5,0.0,5
PJA2,-0.6240881248992548,0.060119577640806596,0.0,84.72868195271792,5,0.0,5
MANF,0.6448851702330622,0.07379248011494695,0.0,91.83155959839358,5,0.0,5
PKIG,-0.5208943939401506,0.05921686786578514,0.0,78.79870017719306,5,0.0,5
PIM1,0.5533724918586393,0.05718582179385088,0.0,78.54757423866631,5,0.0,4
CDKN1B,-0.5711607137283251,0.06504078828014014,0.0,90.14674118042501,5,0.0,5
CDKN1C,-0.7751194106249863,0.06306833300221362,0.0,62.39517760759071,5,0.0,5
INSIG1,-1.1388178285601962,0.1363590939494479,0.0,83.38106101566774,5,0.0,5
DPYSL3,-1.08021920379018,0.10853056847594848,0.0,80.75256435046619,5,0.0,5
SOX13,-0.8465882392215937,0.09752987315830781,0.0,89.46449146500859,5,0.0,5
DSG2,-1.1025591068970033,0.0480920908922569,0.0,48.48721922605142,5,0.0,5
DSG3,2.0407745439453153,0.1900035586929848,0.0,95.80880930455493,5,0.0,5
DST,-0.6731771990410509,0.0687673444141926,0.0,84.1156095597043,5,0.0,5
SON,-0.32884192699620685,0.033681284537851304,0.0,51.345798145051205,5,0.0,5
ANKIB1,-0.41392686308193266,0.03835804568896865,0.0,60.55671451564395,5,0.0,5
ANKRD10,-0.48076840641706126,0.024428561214796345,0.0,0.0,5,0.0,5
AMPD3,1.0297276632199177,0.11979174746185618,0.0,93.58023641538685,5,0.0,5
ZNF24,-0.24763118465104317,0.023072962403745477,0.0,32.09846406792178,5,0.0,5
ZNF25,-0.647719490489864,0.0238407437319911,0.0,0.0,5,0.0,5
RPL22L1,0.8464186270581596,0.052969496931180686,0.0,58.595649112862205,5,0.0,5
HIGD1A,1.0027895184222908,0.07914352974110404,0.0,92.05275770178316,5,0.0,5
HIP1R,0.29981491338222754,0.032740462269099796,0.0,33.59303553887403,5,0.0,5
NCALD,-1.3549523388536782,0.1288130270296378,0.0,79.523672771698,5,0.0,5
GPD1L,-0.920153822039312,0.04589947567216317,0.0,69.05914332531809,5,0.0,5
NUP188,0.277626820398413,0.019609633056502096,0.0,0.0,5,0.0,5
ANKRD40,-0.514683990673167,0.053181074767124824,0.0,88.85956705376947,5,0.0,5
ZNF146,-0.2518827960906621,0.022854582521542727,0.0,0.0,5,0.0,5
ANG,-1.343075865985244,0.1476396989958411,0.0,95.63839318926449,5,0.0,5
DPYSL2,-0.6061136110111371,0.06622054040777751,0.0,88.57752541931096,5,0.0,5
ETV5,-0.617196396913178,0.03536737585659697,0.0,50.411596314940624,5,0.0,5
CINP,0.3218520280900182,0.03681161398026672,0.0,88.03735114624311,5,0.0,5
CIRBP,-0.7439889046156916,0.06796460990250797,0.0,87.61459441640426,5,0.0,5
CKAP2,0.6024772410550062,0.056724278161338605,0.0,69.41794909505307,5,0.0,5
SH2D4A,0.617711984896517,0.06859480511733419,0.0,87.04433554738293,5,0.0,5
RAB33B,-0.3526127257034982,0.04027693586608084,0.0,48.864320966066494,5,0.0,5
CHST14,-0.6027288747676983,0.04807407664111522,0.0,73.45462714158323,5,0.0,5
CIAPIN1,0.6420163826167783,0.07085404031112452,0.0,93.94329838141607,5,0.0,5
EVC2,-0.4376933633245906,0.04976135015398843,0.0,78.89391434731662,5,0.0,5
INPP5A,-0.816667067590038,0.09504281066122636,0.0,94.70857747417534,5,0.0,4
ZNF12,-0.4804374119612157,0.03336759756462945,0.0,59.790538487408995,5,0.0,5
ZNF160,-0.6731026000354622,0.07977735301719054,0.0,90.9376419440688,5,0.0,5
ANKRD46,-0.5080587639810343,0.05040230295622348,0.0,75.11176106354583,5,0.0,5
SLC47A1,-0.9409801602124896,0.03377949272583811,0.0,19.335345537059933,5,0.0,5
SLC5A1,2.1531845833087413,0.2431986768469907,0.0,96.67003058200171,5,0.0,5
ELMO2,-0.534920012252934,0.061452951012287614,0.0,89.27491170674521,5,0.0,5
ELOVL3,-2.814024490894555,0.2876182633641547,0.0,77.29818734588324,5,0.0,5
ELOVL4,0.525435018225458,0.05847949796851512,0.0,55.26300614945448,5,0.0,5
ELOVL7,1.0099991119114424,0.11484309992861633,0.0,93.17650665926611,5,0.0,5
ELP2,-0.4728674034784028,0.051064796226312346,0.0,80.62179771107549,5,0.0,5
SP3,-0.3697023625289301,0.03230899260610376,0.0,68.00661886884909,5,0.0,5
SPAG5,1.0018178307844285,0.09449472596848335,0.0,90.78604915420618,5,0.0,5
